chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,FPCA_Type,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0005524
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0005576
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0005886
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0005975
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0006468
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0009755
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0016021
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0030246
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0033612
chr4,11269206,11275036,Zm00001eb167830,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1,,216855645.0,5831.0,,,Zm00001eb167830,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11269206.0,11275036.0,GO:0102210
chr4,11281127,11285892,Zm00001eb167840,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,PHD domain-containing protein,,216855660.0,4766.0,,,Zm00001eb167840,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11281127.0,11285892.0,GO:0016021
chr4,11281127,11285892,Zm00001eb167840,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,PHD domain-containing protein,,216855660.0,4766.0,,,Zm00001eb167840,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11281127.0,11285892.0,GO:0046872
chr4,11298994,11303917,Zm00001eb167850,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Glycerophosphodiester phosphodiesterase,,216855839.0,4924.0,,,Zm00001eb167850,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11298994.0,11303917.0,GO:0006071
chr4,11298994,11303917,Zm00001eb167850,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Glycerophosphodiester phosphodiesterase,,216855839.0,4924.0,,,Zm00001eb167850,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11298994.0,11303917.0,GO:0006629
chr4,11298994,11303917,Zm00001eb167850,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Glycerophosphodiester phosphodiesterase,,216855839.0,4924.0,,,Zm00001eb167850,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11298994.0,11303917.0,GO:0008081
chr4,11298994,11303917,Zm00001eb167850,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Glycerophosphodiester phosphodiesterase,,216855839.0,4924.0,,,Zm00001eb167850,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11298994.0,11303917.0,GO:0008889
chr4,11298994,11303917,Zm00001eb167850,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Glycerophosphodiester phosphodiesterase,,216855839.0,4924.0,,,Zm00001eb167850,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11298994.0,11303917.0,GO:0016021
chr4,11298994,11303917,Zm00001eb167850,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Glycerophosphodiester phosphodiesterase,,216855839.0,4924.0,,,Zm00001eb167850,,,,B73 Zm00001eb.1,,,Zea mays,chr4,11298994.0,11303917.0,GO:0016491
chr4,11364390,11365623,Zm00001eb167860,11299745,6.86263025201478,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,,,,,,,,,,,,,,,,,,,,
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:0003735
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:0005739
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:0005762
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:0005840
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:0016491
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:0032543
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:0070013
chr9,153958519,153962205,Zm00001eb400580,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,54S ribosomal protein L51,,218032935.0,3687.0,,,Zm00001eb400580,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153958519.0,153962205.0,GO:1990904
chr9,153989557,153995866,Zm00001eb400590,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative ubiquitin-conjugating enzyme E2,,218032958.0,6310.0,,,Zm00001eb400590,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153989557.0,153995866.0,GO:0000398
chr9,153989557,153995866,Zm00001eb400590,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative ubiquitin-conjugating enzyme E2,,218032958.0,6310.0,,,Zm00001eb400590,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153989557.0,153995866.0,GO:0005684
chr9,153989557,153995866,Zm00001eb400590,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative ubiquitin-conjugating enzyme E2,,218032958.0,6310.0,,,Zm00001eb400590,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153989557.0,153995866.0,GO:0005829
chr9,153989557,153995866,Zm00001eb400590,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative ubiquitin-conjugating enzyme E2,,218032958.0,6310.0,,,Zm00001eb400590,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153989557.0,153995866.0,GO:0070274
chr9,153999430,154002046,Zm00001eb400600,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,E3 ubiquitin-protein ligase RLIM,,218033042.0,2617.0,,,Zm00001eb400600,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153999430.0,154002046.0,GO:0006511
chr9,153999430,154002046,Zm00001eb400600,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,E3 ubiquitin-protein ligase RLIM,,218033042.0,2617.0,,,Zm00001eb400600,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153999430.0,154002046.0,GO:0016567
chr9,153999430,154002046,Zm00001eb400600,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,E3 ubiquitin-protein ligase RLIM,,218033042.0,2617.0,,,Zm00001eb400600,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153999430.0,154002046.0,GO:0016746
chr9,153999430,154002046,Zm00001eb400600,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,E3 ubiquitin-protein ligase RLIM,,218033042.0,2617.0,,,Zm00001eb400600,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153999430.0,154002046.0,GO:0016874
chr9,153999430,154002046,Zm00001eb400600,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,E3 ubiquitin-protein ligase RLIM,,218033042.0,2617.0,,,Zm00001eb400600,,,,B73 Zm00001eb.1,,,Zea mays,chr9,153999430.0,154002046.0,GO:0061630
chr9,154009672,154010313,Zm00001eb400610,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Spermidine export MdtI,,218033087.0,642.0,,,Zm00001eb400610,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154009672.0,154010313.0,GO:0003746
chr9,154009672,154010313,Zm00001eb400610,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Spermidine export MdtI,,218033087.0,642.0,,,Zm00001eb400610,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154009672.0,154010313.0,GO:0006414
chr9,154018551,154019192,Zm00001eb400620,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Spermidine export MdtI,,218033102.0,642.0,,,Zm00001eb400620,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154018551.0,154019192.0,GO:0003746
chr9,154018551,154019192,Zm00001eb400620,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Spermidine export MdtI,,218033102.0,642.0,,,Zm00001eb400620,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154018551.0,154019192.0,GO:0006414
chr9,154035583,154041535,Zm00001eb400630,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Protein SNOWY COTYLEDON 3,,218033117.0,5953.0,,,Zm00001eb400630,,,,B73 Zm00001eb.1,,LOC100382795,Zea mays,chr9,154035583.0,154041535.0,GO:0005737
chr9,154035583,154041535,Zm00001eb400630,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Protein SNOWY COTYLEDON 3,,218033117.0,5953.0,,,Zm00001eb400630,,,,B73 Zm00001eb.1,,LOC100382795,Zea mays,chr9,154035583.0,154041535.0,GO:0005880
chr9,154035583,154041535,Zm00001eb400630,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Protein SNOWY COTYLEDON 3,,218033117.0,5953.0,,,Zm00001eb400630,,,,B73 Zm00001eb.1,,LOC100382795,Zea mays,chr9,154035583.0,154041535.0,GO:0008017
chr9,154035583,154041535,Zm00001eb400630,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Protein SNOWY COTYLEDON 3,,218033117.0,5953.0,,,Zm00001eb400630,,,,B73 Zm00001eb.1,,LOC100382795,Zea mays,chr9,154035583.0,154041535.0,GO:0016021
chr9,154035583,154041535,Zm00001eb400630,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Protein SNOWY COTYLEDON 3,,218033117.0,5953.0,,,Zm00001eb400630,,,,B73 Zm00001eb.1,,LOC100382795,Zea mays,chr9,154035583.0,154041535.0,GO:0016740
chr9,154035583,154041535,Zm00001eb400630,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Protein SNOWY COTYLEDON 3,,218033117.0,5953.0,,,Zm00001eb400630,,,,B73 Zm00001eb.1,,LOC100382795,Zea mays,chr9,154035583.0,154041535.0,GO:0051225
chr9,154043215,154048351,Zm00001eb400640,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,BTB/POZ domain-containing protein NPY2,,218033262.0,5137.0,,,Zm00001eb400640,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154043215.0,154048351.0,GO:0009958
chr9,154043215,154048351,Zm00001eb400640,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,BTB/POZ domain-containing protein NPY2,,218033262.0,5137.0,,,Zm00001eb400640,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154043215.0,154048351.0,GO:0016567
chr9,154068708,154075648,Zm00001eb400650,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Membrane-associated progesterone-binding protein 4,,218033380.0,6941.0,,,Zm00001eb400650,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154068708.0,154075648.0,GO:0004146
chr9,154068708,154075648,Zm00001eb400650,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Membrane-associated progesterone-binding protein 4,,218033380.0,6941.0,,,Zm00001eb400650,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154068708.0,154075648.0,GO:0012505
chr9,154068708,154075648,Zm00001eb400650,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Membrane-associated progesterone-binding protein 4,,218033380.0,6941.0,,,Zm00001eb400650,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154068708.0,154075648.0,GO:0016021
chr9,154085814,154113989,Zm00001eb400660,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Transcription factor bHLH84,,218033419.0,28176.0,,,Zm00001eb400660,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154085814.0,154113989.0,GO:0000978
chr9,154085814,154113989,Zm00001eb400660,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Transcription factor bHLH84,,218033419.0,28176.0,,,Zm00001eb400660,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154085814.0,154113989.0,GO:0000981
chr9,154085814,154113989,Zm00001eb400660,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Transcription factor bHLH84,,218033419.0,28176.0,,,Zm00001eb400660,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154085814.0,154113989.0,GO:0005634
chr9,154085814,154113989,Zm00001eb400660,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Transcription factor bHLH84,,218033419.0,28176.0,,,Zm00001eb400660,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154085814.0,154113989.0,GO:0006357
chr9,154085814,154113989,Zm00001eb400660,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Transcription factor bHLH84,,218033419.0,28176.0,,,Zm00001eb400660,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154085814.0,154113989.0,GO:0046983
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0005618
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0005730
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0005819
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0005886
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0009524
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0016021
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0045010
chr9,154110939,154115968,Zm00001eb400670,154040426,6.73766695095182,FPC5_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Formin-like protein 8,,218033479.0,5030.0,,,Zm00001eb400670,,,,B73 Zm00001eb.1,,,Zea mays,chr9,154110939.0,154115968.0,GO:0051015
chr2,40173369,40183588,Zm00001eb079920,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,,,,,,,,,,,,,,,,,,,,
chr2,40270283,40272278,Zm00001eb079930,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,DUF295 domain-containing protein,,216411341.0,1996.0,,,Zm00001eb079930,,,,B73 Zm00001eb.1,,,Zea mays,chr2,40270283.0,40272278.0,GO:0016021
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:0005634
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:0005737
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:0006397
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:0008143
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:0016021
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:0043488
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:0046872
chr2,40273701,40285111,Zm00001eb079940,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Polyadenylate-binding protein 2-A,,216411352.0,11411.0,,,Zm00001eb079940,,,,B73 Zm00001eb.1,,LOC103646328,Zea mays,chr2,40273701.0,40285111.0,GO:1900364
chr2,40372800,40378260,Zm00001eb079950,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative WRKY transcription factor 2,,216411612.0,5461.0,,,Zm00001eb079950,,,,B73 Zm00001eb.1,,,Zea mays,chr2,40372800.0,40378260.0,GO:0003700
chr2,40372800,40378260,Zm00001eb079950,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative WRKY transcription factor 2,,216411612.0,5461.0,,,Zm00001eb079950,,,,B73 Zm00001eb.1,,,Zea mays,chr2,40372800.0,40378260.0,GO:0005634
chr2,40372800,40378260,Zm00001eb079950,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative WRKY transcription factor 2,,216411612.0,5461.0,,,Zm00001eb079950,,,,B73 Zm00001eb.1,,,Zea mays,chr2,40372800.0,40378260.0,GO:0006355
chr2,40372800,40378260,Zm00001eb079950,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative WRKY transcription factor 2,,216411612.0,5461.0,,,Zm00001eb079950,,,,B73 Zm00001eb.1,,,Zea mays,chr2,40372800.0,40378260.0,GO:0016021
chr2,40372800,40378260,Zm00001eb079950,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative WRKY transcription factor 2,,216411612.0,5461.0,,,Zm00001eb079950,,,,B73 Zm00001eb.1,,,Zea mays,chr2,40372800.0,40378260.0,GO:0043565
chr2,40372800,40378260,Zm00001eb079950,40276806,6.53663592218473,FPC6_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,protein_coding,,Putative WRKY transcription factor 2,,216411612.0,5461.0,,,Zm00001eb079950,,,,B73 Zm00001eb.1,,,Zea mays,chr2,40372800.0,40378260.0,GO:0050896
chr2,40173369,40183588,Zm00001eb079920,40276806,6.84493623515822,FPC7_NGRDI,DEH1.2020.PHK76,DEH1.2020,AGDD,PHK76,,,,,,,,,,,,,,,,,,,,
