chr,start,end,gene_id,peak_pos,LOD,Phenotype,Env.Tester,Env,Tester,biotype,briefDescription,description,exceptionNote,id,length,name,note,primaryIdentifier,score,scoreType,secondaryIdentifier,source,status,symbol,organism.name,chromosome.primaryIdentifier,chromosomeLocation.start,chromosomeLocation.end,goAnnotation.ontologyTerm.identifier
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0006952
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0009607
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0009738
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0010427
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0038023
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0043086
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0050474
chr7,75145754,75146697,Zm00001eb308400,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-norcoclaurine synthase,,217562594.0,944.0,,,Zm00001eb308400,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75145754.0,75146697.0,GO:0080163
chr7,75147500,75153534,Zm00001eb308410,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Putative ubiquitin-like-specific protease 1B,,217562610.0,6035.0,,,Zm00001eb308410,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75147500.0,75153534.0,GO:0006508
chr7,75147500,75153534,Zm00001eb308410,75151910,6.18893696394394,DTS.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Putative ubiquitin-like-specific protease 1B,,217562610.0,6035.0,,,Zm00001eb308410,,,,B73 Zm00001eb.1,,,Zea mays,chr7,75147500.0,75153534.0,GO:0008234
chr2,170970912,170972181,Zm00001eb096310,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Chaperonin 60 subunit alpha 2 chloroplastic,,216484765.0,1270.0,,,Zm00001eb096310,,,,B73 Zm00001eb.1,,LOC103647276,Zea mays,chr2,170970912.0,170972181.0,GO:0005524
chr2,170970912,170972181,Zm00001eb096310,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Chaperonin 60 subunit alpha 2 chloroplastic,,216484765.0,1270.0,,,Zm00001eb096310,,,,B73 Zm00001eb.1,,LOC103647276,Zea mays,chr2,170970912.0,170972181.0,GO:0042026
chr2,170970912,170972181,Zm00001eb096310,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Chaperonin 60 subunit alpha 2 chloroplastic,,216484765.0,1270.0,,,Zm00001eb096310,,,,B73 Zm00001eb.1,,LOC103647276,Zea mays,chr2,170970912.0,170972181.0,GO:0140662
chr2,170972441,170973108,Zm00001eb096320,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,,,,,,,,,,,,,,,,,,,,
chr2,170973734,170975905,Zm00001eb096330,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,,,216484799.0,2172.0,,,Zm00001eb096330,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170973734.0,170975905.0,GO:0005524
chr2,170973734,170975905,Zm00001eb096330,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,,,216484799.0,2172.0,,,Zm00001eb096330,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170973734.0,170975905.0,GO:0140662
chr2,170976179,170981584,Zm00001eb096340,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-acyltransferase,,216484816.0,5406.0,,,Zm00001eb096340,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170976179.0,170981584.0,GO:0005783
chr2,170976179,170981584,Zm00001eb096340,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-acyltransferase,,216484816.0,5406.0,,,Zm00001eb096340,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170976179.0,170981584.0,GO:0005794
chr2,170976179,170981584,Zm00001eb096340,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-acyltransferase,,216484816.0,5406.0,,,Zm00001eb096340,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170976179.0,170981584.0,GO:0006612
chr2,170976179,170981584,Zm00001eb096340,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-acyltransferase,,216484816.0,5406.0,,,Zm00001eb096340,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170976179.0,170981584.0,GO:0016021
chr2,170976179,170981584,Zm00001eb096340,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-acyltransferase,,216484816.0,5406.0,,,Zm00001eb096340,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170976179.0,170981584.0,GO:0018231
chr2,170976179,170981584,Zm00001eb096340,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-acyltransferase,,216484816.0,5406.0,,,Zm00001eb096340,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170976179.0,170981584.0,GO:0018345
chr2,170976179,170981584,Zm00001eb096340,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,S-acyltransferase,,216484816.0,5406.0,,,Zm00001eb096340,,,,B73 Zm00001eb.1,,,Zea mays,chr2,170976179.0,170981584.0,GO:0019706
chr2,171037632,171037862,Zm00001eb096350,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,,,,,,,,,,,,,,,,,,,,
chr2,171041126,171042349,Zm00001eb096360,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Ananain,,216484866.0,1224.0,,,Zm00001eb096360,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171041126.0,171042349.0,GO:0004175
chr2,171041126,171042349,Zm00001eb096360,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Ananain,,216484866.0,1224.0,,,Zm00001eb096360,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171041126.0,171042349.0,GO:0005615
chr2,171041126,171042349,Zm00001eb096360,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Ananain,,216484866.0,1224.0,,,Zm00001eb096360,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171041126.0,171042349.0,GO:0005764
chr2,171041126,171042349,Zm00001eb096360,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Ananain,,216484866.0,1224.0,,,Zm00001eb096360,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171041126.0,171042349.0,GO:0006508
chr2,171041126,171042349,Zm00001eb096360,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Ananain,,216484866.0,1224.0,,,Zm00001eb096360,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171041126.0,171042349.0,GO:0008234
chr2,171041126,171042349,Zm00001eb096360,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Ananain,,216484866.0,1224.0,,,Zm00001eb096360,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171041126.0,171042349.0,GO:0044257
chr2,171085347,171087037,Zm00001eb096370,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,,,216484877.0,1691.0,,,Zm00001eb096370,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171085347.0,171087037.0,GO:0006508
chr2,171085347,171087037,Zm00001eb096370,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,,,216484877.0,1691.0,,,Zm00001eb096370,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171085347.0,171087037.0,GO:0008234
chr2,171085347,171087037,Zm00001eb096370,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,,,216484877.0,1691.0,,,Zm00001eb096370,,,,B73 Zm00001eb.1,,,Zea mays,chr2,171085347.0,171087037.0,GO:0016021
chr2,171090158,171090382,Zm00001eb096380,171041477,7.3530338558013,ASI,DEH1.2020.PHZ51,DEH1.2020,PHZ51,,,,,,,,,,,,,,,,,,,,
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0004452
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0005737
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0008299
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0015979
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0015995
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0043231
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0046490
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0046872
chr8,106819187,106823234,Zm00001eb349410,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Isopentenyl-diphosphate Delta-isomerase,,217770871.0,4048.0,,,Zm00001eb349410,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106819187.0,106823234.0,GO:0050992
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0000226
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0000278
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0003729
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0003924
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0005200
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0005515
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0005525
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0005618
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0005737
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0005874
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0005886
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0007010
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0007017
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0009506
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0012505
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0043231
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0045298
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0046686
chr8,106910109,106913576,Zm00001eb349430,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Tubulin beta chain,,217770952.0,3468.0,,,Zm00001eb349430,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106910109.0,106913576.0,GO:0090378
chr8,106962412,106966879,Zm00001eb349440,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Thiosulfate/3-mercaptopyruvate sulfurtransferase 2,,217770975.0,4468.0,,,Zm00001eb349440,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106962412.0,106966879.0,GO:0005737
chr8,106962412,106966879,Zm00001eb349440,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Thiosulfate/3-mercaptopyruvate sulfurtransferase 2,,217770975.0,4468.0,,,Zm00001eb349440,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106962412.0,106966879.0,GO:0005840
chr8,106962412,106966879,Zm00001eb349440,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Thiosulfate/3-mercaptopyruvate sulfurtransferase 2,,217770975.0,4468.0,,,Zm00001eb349440,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106962412.0,106966879.0,GO:0006364
chr8,106962412,106966879,Zm00001eb349440,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Thiosulfate/3-mercaptopyruvate sulfurtransferase 2,,217770975.0,4468.0,,,Zm00001eb349440,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106962412.0,106966879.0,GO:0016021
chr8,106962412,106966879,Zm00001eb349440,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Thiosulfate/3-mercaptopyruvate sulfurtransferase 2,,217770975.0,4468.0,,,Zm00001eb349440,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106962412.0,106966879.0,GO:0016740
chr8,106962412,106966879,Zm00001eb349440,106910226,6.19343051303931,Yield.t.ha.BLUE,DEH1.2020.PHZ51,DEH1.2020,PHZ51,protein_coding,,Thiosulfate/3-mercaptopyruvate sulfurtransferase 2,,217770975.0,4468.0,,,Zm00001eb349440,,,,B73 Zm00001eb.1,,,Zea mays,chr8,106962412.0,106966879.0,GO:0043022
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0002218
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0002252
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0005515
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0005634
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0006952
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0006955
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0009617
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0009864
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0009867
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0016567
chr3,152086191,152089993,Zm00001eb141160,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Regulatory protein NPR5,,216707561.0,3803.0,,,Zm00001eb141160,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152086191.0,152089993.0,GO:0099402
chr3,152087424,152088368,Zm00001eb141180,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,,,,,,,,,,,,,,,,,,,,
chr3,152096571,152098292,Zm00001eb141190,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,ABC transporter G family member 45,,216707596.0,1722.0,,,Zm00001eb141190,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152096571.0,152098292.0,GO:0016021
chr3,152185289,152190863,Zm00001eb141200,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Ribonucloprotein (Fragment),,216707607.0,5575.0,,,Zm00001eb141200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152185289.0,152190863.0,GO:0000398
chr3,152185289,152190863,Zm00001eb141200,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Ribonucloprotein (Fragment),,216707607.0,5575.0,,,Zm00001eb141200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152185289.0,152190863.0,GO:0000470
chr3,152185289,152190863,Zm00001eb141200,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Ribonucloprotein (Fragment),,216707607.0,5575.0,,,Zm00001eb141200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152185289.0,152190863.0,GO:0003723
chr3,152185289,152190863,Zm00001eb141200,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Ribonucloprotein (Fragment),,216707607.0,5575.0,,,Zm00001eb141200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152185289.0,152190863.0,GO:0005730
chr3,152185289,152190863,Zm00001eb141200,152088156,8.88267229776597,DTA.BLUE,IAH4.2021.PHK76,IAH4.2021,PHK76,protein_coding,,Ribonucloprotein (Fragment),,216707607.0,5575.0,,,Zm00001eb141200,,,,B73 Zm00001eb.1,,,Zea mays,chr3,152185289.0,152190863.0,GO:0005840
